,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,56.19288389513109,0.5411985018726592,72.39794007490637,0.9054307116104869,33.0440074906367,71.79681647940075,96.37172284644194,0.5131086142322098,18.617977528089888,8.430711610486892,0.5421348314606742,45.149812734082396,0.26591760299625467,9.038389513108614,135.74812734082397,21.252808988764045,29.63951310861423,80.69850187265918,3.2612359550561796,1.2818352059925093,65.45505617977528,0.6348314606741573,1.1807116104868913,126.88951310861424,50.24812734082397,66.51498127340824,103.03183520599251,30.232209737827716,137.71067415730337,5.298689138576779,199.13202247191012,4.441011235955056,27.414794007490638,93.35393258426966,33.3183520599251,0.20786516853932585,0.0149812734082397,335.1292134831461,10.895131086142323,69.41666666666667
1,59.17883895131086,0.5758426966292135,75.47659176029963,0.9616104868913857,34.403558052434455,74.55524344569288,98.98595505617978,0.5205992509363296,19.594569288389515,9.000936329588015,0.5674157303370787,47.548689138576776,0.23127340823970038,9.632958801498127,143.23970037453182,22.515917602996254,31.374531835205993,83.91104868913858,3.446629213483146,1.3342696629213484,68.40636704119851,0.6647940074906367,1.249063670411985,134.28277153558054,52.56928838951311,69.54494382022472,107.55149812734082,31.6123595505618,143.68258426966293,5.560861423220974,210.8052434456929,4.747191011235955,28.245318352059925,97.58988764044943,35.30711610486891,0.20786516853932585,0.0149812734082397,305.3445692883895,11.515917602996256,73.68445692883896
2,59.403558052434455,0.5786516853932584,75.82397003745318,0.9672284644194756,34.62827715355805,74.63576779026218,99.05243445692884,0.5205992509363296,19.673220973782772,9.000936329588015,0.5711610486891385,48.142322097378276,0.1891385767790262,9.754681647940075,143.9119850187266,22.583333333333332,31.474719101123597,83.66011235955057,3.459737827715356,1.3286516853932584,68.00842696629213,0.6666666666666666,1.2518726591760299,134.78558052434457,52.008426966292134,68.90074906367042,106.47565543071161,31.50749063670412,141.26966292134833,5.580524344569288,211.72097378277152,4.714419475655431,28.344569288389515,98.16573033707866,35.546816479400746,0.20786516853932585,0.0149812734082397,248.49344569288388,11.543071161048688,73.99625468164794
3,59.63951310861423,0.5795880149812734,76.09831460674157,0.9681647940074907,34.697565543071164,74.66666666666667,99.08614232209737,0.5205992509363296,19.74063670411985,9.095505617977528,0.5711610486891385,47.95692883895131,0.14794007490636704,9.908239700374532,144.04026217228466,22.663857677902623,31.55805243445693,83.90074906367042,3.4756554307116105,1.296816479400749,67.34925093632958,0.6676029962546817,1.2556179775280898,135.16666666666666,51.56460674157304,68.52996254681648,106.07958801498127,31.383895131086142,140.99250936329588,5.587078651685394,212.50093632958803,4.693820224719101,28.36423220973783,97.78838951310861,35.76310861423221,0.20786516853932585,0.0149812734082397,215.50187265917603,11.559925093632959,74.21816479400749
4,59.75187265917603,0.5814606741573034,76.24812734082397,0.9709737827715356,34.76123595505618,74.8810861423221,99.23876404494382,0.5205992509363296,19.74250936329588,9.095505617977528,0.5692883895131086,48.00561797752809,0.11235955056179775,10.058988764044944,144.46067415730337,22.696629213483146,31.59082397003745,84.31367041198502,3.4756554307116105,1.2865168539325842,66.97565543071161,0.6685393258426966,1.2612359550561798,135.4316479400749,51.5187265917603,68.52902621722846,106.31647940074906,31.276217228464418,138.13670411985018,5.600187265917603,212.40543071161048,4.765917602996255,28.36423220973783,97.95224719101124,35.827715355805246,0.20786516853932585,0.0149812734082397,186.81367041198502,11.574906367041198,74.35486891385767
5,59.78277153558052,0.5814606741573034,76.24719101123596,0.9737827715355806,34.77059925093633,74.86985018726591,99.6807116104869,0.5196629213483146,19.737827715355806,9.095505617977528,0.5674157303370787,48.20692883895131,0.09363295880149813,10.187265917602996,144.56273408239701,22.71441947565543,31.617977528089888,84.54307116104869,3.4700374531835205,1.2808988764044944,66.76685393258427,0.6694756554307116,1.2696629213483146,135.43726591760299,51.28932584269663,68.39044943820225,106.33333333333333,31.185393258426966,134.5131086142322,5.607677902621723,211.92883895131087,4.783707865168539,28.46629213483146,98.24906367041199,35.926029962546814,0.21348314606741572,0.0149812734082397,161.71067415730337,11.563670411985019,74.45880149812734
6,59.89513108614232,0.5823970037453183,76.41011235955057,0.9747191011235955,34.850187265917604,74.67041198501873,105.43820224719101,0.5187265917602997,19.767790262172284,9.095505617977528,0.5720973782771536,48.30337078651685,0.08333333333333333,10.320224719101123,144.8370786516854,22.773408239700373,31.662921348314608,84.53838951310861,3.4897003745318353,1.2668539325842696,66.6807116104869,0.6694756554307116,1.2818352059925093,135.70131086142322,51.33239700374532,68.52059925093633,106.57209737827715,31.09269662921348,132.5121722846442,5.614232209737827,211.7078651685393,4.813670411985019,28.566479400749063,98.76404494382022,36.1310861423221,0.2144194756554307,0.0149812734082397,146.44194756554307,11.573033707865168,74.60486891385767
7,59.89513108614232,0.5823970037453183,76.41011235955057,0.9756554307116105,34.796816479400746,74.46067415730337,105.78558052434457,0.5205992509363296,19.760299625468164,9.095505617977528,0.5692883895131086,48.344569288389515,0.07677902621722846,10.362359550561798,144.61797752808988,22.801498127340825,31.61048689138577,84.67977528089888,3.491573033707865,1.256554307116105,66.62453183520599,0.6694756554307116,1.2893258426966292,135.69194756554307,51.20505617977528,68.32771535580524,106.26685393258427,31.012172284644194,129.2996254681648,5.614232209737827,211.06367041198502,4.775280898876405,28.573970037453183,97.90449438202248,36.1563670411985,0.2209737827715356,0.0149812734082397,138.02902621722848,11.563670411985019,74.56367041198502
8,59.945692883895134,0.5833333333333334,76.57865168539325,0.9765917602996255,34.91760299625468,75.14887640449439,106.30805243445693,0.5290262172284644,19.78558052434457,9.095505617977528,0.5730337078651685,48.190074906367045,0.06928838951310862,10.356741573033707,143.9569288389513,22.843632958801496,31.59925093632959,84.90730337078652,3.4906367041198503,1.2256554307116105,66.66292134831461,0.6704119850187266,1.304307116104869,135.86704119850188,51.37827715355805,68.52247191011236,106.67790262172285,31.075842696629213,126.32022471910112,5.620786516853933,210.8689138576779,4.7200374531835205,28.56928838951311,97.90636704119851,36.20505617977528,0.22191011235955055,0.0149812734082397,130.6067415730337,11.546816479400748,74.63576779026218
9,59.99438202247191,0.5842696629213483,76.57771535580524,0.9756554307116105,34.87546816479401,74.64044943820225,105.42228464419476,0.5299625468164794,19.78183520599251,9.095505617977528,0.5739700374531835,48.17977528089887,0.06273408239700375,10.393258426966293,143.2631086142322,22.84082397003745,31.527153558052433,84.74531835205993,3.4897003745318353,1.200374531835206,66.24438202247191,0.6704119850187266,1.3164794007490637,135.85486891385767,51.401685393258425,68.50749063670412,106.62172284644194,31.057116104868914,122.7312734082397,5.621722846441948,210.0823970037453,4.727528089887641,28.571161048689138,98.02621722846442,36.28183520599251,0.2153558052434457,0.0149812734082397,131.82116104868913,11.51123595505618,74.7752808988764
